22.3,47.575,47.575
22.4,56.2893,56.2893
22.5,56.1715,56.1715
22.6,56.0538,56.0538
22.7,55.5827,55.5827
22.8,48.3994,48.3994
22.9,56.2893,56.2893
23,55.5827,55.5827
23.1,55.936,55.936
23.2,52.521,52.521
23.3,49.6947,49.6947
23.4,55.8182,55.8182
23.5,51.8144,51.8144
23.6,55.7005,55.7005
23.7,43.8067,43.8067
23.8,47.3395,47.3395
23.9,51.8144,51.8144
24,54.0518,54.0518
24.1,51.4611,51.4611
24.2,52.2854,52.2854
24.3,54.8762,54.8762
24.4,55.465,55.465
24.5,52.2854,52.2854
24.6,50.048,50.048
24.7,48.2816,48.2816
24.8,48.5171,48.5171
24.9,55.2294,55.2294
25,52.992,52.992
25.1,46.633,46.633
25.2,54.9939,54.9939
25.3,49.6947,49.6947
25.4,50.7546,50.7546
25.5,45.2198,45.2198
25.6,55.7005,55.7005
25.7,55.2294,55.2294
25.8,52.6387,52.6387
25.9,51.9322,51.9322
26,51.9322,51.9322
26.1,52.8742,52.8742
26.2,55.465,55.465
26.3,51.2256,51.2256
26.4,56.0538,56.0538
26.5,50.048,50.048
26.6,50.9901,50.9901
26.7,56.5248,56.5248
26.8,48.1638,48.1638
26.9,55.936,55.936
27,53.1098,53.1098
27.1,52.521,52.521
27.2,48.3994,48.3994
27.3,50.4013,50.4013
27.4,50.9901,50.9901
27.5,50.7546,50.7546
27.6,51.1078,51.1078
27.7,55.8182,55.8182
27.8,56.0538,56.0538
27.9,52.521,52.521
28,56.5248,56.5248
28.1,52.0499,52.0499
28.2,51.4611,51.4611
28.3,56.1715,56.1715
28.4,56.0538,56.0538
28.5,51.9322,51.9322
28.6,51.5789,51.5789
28.7,47.9283,47.9283
28.8,52.7565,52.7565
28.9,52.0499,52.0499
29,46.1619,46.1619
29.1,52.6387,52.6387
29.2,49.6947,49.6947
29.3,52.2854,52.2854
29.4,56.0538,56.0538
29.5,48.0461,48.0461
29.6,56.0538,56.0538
29.7,49.2237,49.2237
29.8,54.2874,54.2874
29.9,53.8163,53.8163
30,43.689,43.689
30.1,56.2893,56.2893
30.2,51.1078,51.1078
30.3,47.104,47.104
30.4,49.3414,49.3414
30.5,55.7005,55.7005
30.6,51.8144,51.8144
30.7,45.1021,45.1021
30.8,46.9862,46.9862
30.9,53.463,53.463
